note_id,created_at,hub_id,vehicle_id,note_type,constraint_code,is_blocking,valid_until,note_text,evidence_ref,source_type
NOTE_INTAKE_20250422_HUB_VINHLONG,2025-04-22T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-04-23T23:00:00+07:00,"Ngày 2025-04-22, HUB_VINHLONG tiếp nhận 3 đơn, tổng 21.4 tấn; 21.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-22:HUB_VINHLONG,simulated
NOTE_INTAKE_20250422_HUB_VITHANH,2025-04-22T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-04-23T23:00:00+07:00,"Ngày 2025-04-22, HUB_VITHANH tiếp nhận 3 đơn, tổng 14.5 tấn; 12.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-22:HUB_VITHANH,simulated
NOTE_INTAKE_20250423_HUB_LONGXUYEN,2025-04-23T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-04-24T23:00:00+07:00,"Ngày 2025-04-23, HUB_LONGXUYEN tiếp nhận 14 đơn, tổng 119.7 tấn; 98.5 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-23:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250423_HUB_SOCTRANG,2025-04-23T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-24T23:00:00+07:00,"Ngày 2025-04-23, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 22.4 tấn; 20.3 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-23:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250423_HUB_VINHLONG,2025-04-23T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-24T23:00:00+07:00,"Ngày 2025-04-23, HUB_VINHLONG tiếp nhận 7 đơn, tổng 33.4 tấn; 25.3 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-23:HUB_VINHLONG,simulated
NOTE_INTAKE_20250423_HUB_VITHANH,2025-04-23T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-04-24T23:00:00+07:00,"Ngày 2025-04-23, HUB_VITHANH tiếp nhận 6 đơn, tổng 99.6 tấn; 99.6 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-23:HUB_VITHANH,simulated
NOTE_INTAKE_20250424_HUB_LONGXUYEN,2025-04-24T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-04-25T23:00:00+07:00,"Ngày 2025-04-24, HUB_LONGXUYEN tiếp nhận 4 đơn, tổng 40.5 tấn; 40.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-24:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250424_HUB_SOCTRANG,2025-04-24T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-25T23:00:00+07:00,"Ngày 2025-04-24, HUB_SOCTRANG tiếp nhận 9 đơn, tổng 33.7 tấn; 13.6 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-24:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250424_HUB_VINHLONG,2025-04-24T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-25T23:00:00+07:00,"Ngày 2025-04-24, HUB_VINHLONG tiếp nhận 9 đơn, tổng 42.4 tấn; 40.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-24:HUB_VINHLONG,simulated
NOTE_INTAKE_20250424_HUB_VITHANH,2025-04-24T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-04-25T23:00:00+07:00,"Ngày 2025-04-24, HUB_VITHANH tiếp nhận 9 đơn, tổng 74.8 tấn; 54.2 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-24:HUB_VITHANH,simulated
NOTE_INTAKE_20250425_HUB_LONGXUYEN,2025-04-25T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-04-26T23:00:00+07:00,"Ngày 2025-04-25, HUB_LONGXUYEN tiếp nhận 9 đơn, tổng 49.9 tấn; 26.3 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-25:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250425_HUB_SOCTRANG,2025-04-25T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-26T23:00:00+07:00,"Ngày 2025-04-25, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 32.6 tấn; 20.7 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-25:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250425_HUB_VINHLONG,2025-04-25T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-26T23:00:00+07:00,"Ngày 2025-04-25, HUB_VINHLONG tiếp nhận 5 đơn, tổng 25.2 tấn; 19.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-25:HUB_VINHLONG,simulated
NOTE_INTAKE_20250425_HUB_VITHANH,2025-04-25T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-04-26T23:00:00+07:00,"Ngày 2025-04-25, HUB_VITHANH tiếp nhận 2 đơn, tổng 17.3 tấn; 17.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-25:HUB_VITHANH,simulated
NOTE_INTAKE_20250426_HUB_LONGXUYEN,2025-04-26T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-04-27T23:00:00+07:00,"Ngày 2025-04-26, HUB_LONGXUYEN tiếp nhận 11 đơn, tổng 66.8 tấn; 39.3 tấn tương thích đường thủy; 6 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-26:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250426_HUB_SOCTRANG,2025-04-26T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-27T23:00:00+07:00,"Ngày 2025-04-26, HUB_SOCTRANG tiếp nhận 8 đơn, tổng 57.1 tấn; 54.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-26:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250426_HUB_VINHLONG,2025-04-26T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-27T23:00:00+07:00,"Ngày 2025-04-26, HUB_VINHLONG tiếp nhận 7 đơn, tổng 43.0 tấn; 37.8 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-26:HUB_VINHLONG,simulated
NOTE_INTAKE_20250426_HUB_VITHANH,2025-04-26T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-04-27T23:00:00+07:00,"Ngày 2025-04-26, HUB_VITHANH tiếp nhận 6 đơn, tổng 56.1 tấn; 52.1 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-26:HUB_VITHANH,simulated
NOTE_INTAKE_20250427_HUB_LONGXUYEN,2025-04-27T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2025-04-28T23:00:00+07:00,"Ngày 2025-04-27, HUB_LONGXUYEN tiếp nhận 0 đơn, tổng 0.0 tấn; 0.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-27:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250427_HUB_SOCTRANG,2025-04-27T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-28T23:00:00+07:00,"Ngày 2025-04-27, HUB_SOCTRANG tiếp nhận 5 đơn, tổng 41.9 tấn; 30.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-27:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250427_HUB_VINHLONG,2025-04-27T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-28T23:00:00+07:00,"Ngày 2025-04-27, HUB_VINHLONG tiếp nhận 3 đơn, tổng 16.0 tấn; 10.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-27:HUB_VINHLONG,simulated
NOTE_INTAKE_20250427_HUB_VITHANH,2025-04-27T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-04-28T23:00:00+07:00,"Ngày 2025-04-27, HUB_VITHANH tiếp nhận 2 đơn, tổng 41.0 tấn; 41.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-27:HUB_VITHANH,simulated
NOTE_INTAKE_20250428_HUB_LONGXUYEN,2025-04-28T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-04-29T23:00:00+07:00,"Ngày 2025-04-28, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 68.9 tấn; 64.5 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-28:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250428_HUB_SOCTRANG,2025-04-28T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-29T23:00:00+07:00,"Ngày 2025-04-28, HUB_SOCTRANG tiếp nhận 11 đơn, tổng 60.7 tấn; 43.6 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-28:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250428_HUB_VINHLONG,2025-04-28T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-29T23:00:00+07:00,"Ngày 2025-04-28, HUB_VINHLONG tiếp nhận 8 đơn, tổng 31.9 tấn; 21.1 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-28:HUB_VINHLONG,simulated
NOTE_INTAKE_20250428_HUB_VITHANH,2025-04-28T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-04-29T23:00:00+07:00,"Ngày 2025-04-28, HUB_VITHANH tiếp nhận 7 đơn, tổng 55.7 tấn; 42.6 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-28:HUB_VITHANH,simulated
NOTE_INTAKE_20250429_HUB_LONGXUYEN,2025-04-29T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-04-30T23:00:00+07:00,"Ngày 2025-04-29, HUB_LONGXUYEN tiếp nhận 11 đơn, tổng 71.0 tấn; 41.5 tấn tương thích đường thủy; 6 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-29:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250429_HUB_SOCTRANG,2025-04-29T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-30T23:00:00+07:00,"Ngày 2025-04-29, HUB_SOCTRANG tiếp nhận 10 đơn, tổng 47.4 tấn; 25.3 tấn tương thích đường thủy; 7 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-29:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250429_HUB_VINHLONG,2025-04-29T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-04-30T23:00:00+07:00,"Ngày 2025-04-29, HUB_VINHLONG tiếp nhận 7 đơn, tổng 27.1 tấn; 22.6 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-29:HUB_VINHLONG,simulated
NOTE_INTAKE_20250429_HUB_VITHANH,2025-04-29T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-04-30T23:00:00+07:00,"Ngày 2025-04-29, HUB_VITHANH tiếp nhận 5 đơn, tổng 27.3 tấn; 19.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-29:HUB_VITHANH,simulated
NOTE_INTAKE_20250430_HUB_LONGXUYEN,2025-04-30T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-01T23:00:00+07:00,"Ngày 2025-04-30, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 36.7 tấn; 26.3 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-30:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250430_HUB_SOCTRANG,2025-04-30T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-01T23:00:00+07:00,"Ngày 2025-04-30, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 16.4 tấn; 6.3 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-30:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250430_HUB_VINHLONG,2025-04-30T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-01T23:00:00+07:00,"Ngày 2025-04-30, HUB_VINHLONG tiếp nhận 5 đơn, tổng 28.9 tấn; 22.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-30:HUB_VINHLONG,simulated
NOTE_INTAKE_20250430_HUB_VITHANH,2025-04-30T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-01T23:00:00+07:00,"Ngày 2025-04-30, HUB_VITHANH tiếp nhận 7 đơn, tổng 61.6 tấn; 61.6 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-04-30:HUB_VITHANH,simulated
NOTE_INTAKE_20250501_HUB_LONGXUYEN,2025-05-01T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-02T23:00:00+07:00,"Ngày 2025-05-01, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 104.9 tấn; 101.6 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-01:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250501_HUB_SOCTRANG,2025-05-01T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-02T23:00:00+07:00,"Ngày 2025-05-01, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 35.3 tấn; 24.0 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-01:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250501_HUB_VINHLONG,2025-05-01T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-02T23:00:00+07:00,"Ngày 2025-05-01, HUB_VINHLONG tiếp nhận 4 đơn, tổng 28.5 tấn; 28.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-01:HUB_VINHLONG,simulated
NOTE_INTAKE_20250501_HUB_VITHANH,2025-05-01T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-02T23:00:00+07:00,"Ngày 2025-05-01, HUB_VITHANH tiếp nhận 5 đơn, tổng 44.0 tấn; 44.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-01:HUB_VITHANH,simulated
NOTE_INTAKE_20250502_HUB_LONGXUYEN,2025-05-02T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-03T23:00:00+07:00,"Ngày 2025-05-02, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 68.2 tấn; 50.1 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-02:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250502_HUB_SOCTRANG,2025-05-02T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-03T23:00:00+07:00,"Ngày 2025-05-02, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 26.9 tấn; 11.6 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-02:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250502_HUB_VINHLONG,2025-05-02T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-03T23:00:00+07:00,"Ngày 2025-05-02, HUB_VINHLONG tiếp nhận 10 đơn, tổng 59.7 tấn; 52.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-02:HUB_VINHLONG,simulated
NOTE_INTAKE_20250502_HUB_VITHANH,2025-05-02T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-03T23:00:00+07:00,"Ngày 2025-05-02, HUB_VITHANH tiếp nhận 3 đơn, tổng 13.5 tấn; 9.7 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-02:HUB_VITHANH,simulated
NOTE_INTAKE_20250503_HUB_LONGXUYEN,2025-05-03T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-04T23:00:00+07:00,"Ngày 2025-05-03, HUB_LONGXUYEN tiếp nhận 4 đơn, tổng 24.6 tấn; 17.8 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-03:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250503_HUB_SOCTRANG,2025-05-03T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-04T23:00:00+07:00,"Ngày 2025-05-03, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 27.2 tấn; 11.6 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-03:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250503_HUB_VINHLONG,2025-05-03T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-04T23:00:00+07:00,"Ngày 2025-05-03, HUB_VINHLONG tiếp nhận 1 đơn, tổng 2.1 tấn; 0.0 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-03:HUB_VINHLONG,simulated
NOTE_INTAKE_20250503_HUB_VITHANH,2025-05-03T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-04T23:00:00+07:00,"Ngày 2025-05-03, HUB_VITHANH tiếp nhận 2 đơn, tổng 26.0 tấn; 26.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-03:HUB_VITHANH,simulated
NOTE_INTAKE_20250504_HUB_LONGXUYEN,2025-05-04T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-05T23:00:00+07:00,"Ngày 2025-05-04, HUB_LONGXUYEN tiếp nhận 10 đơn, tổng 50.8 tấn; 38.5 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-04:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250504_HUB_SOCTRANG,2025-05-04T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-05T23:00:00+07:00,"Ngày 2025-05-04, HUB_SOCTRANG tiếp nhận 3 đơn, tổng 6.9 tấn; 3.9 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-04:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250504_HUB_VINHLONG,2025-05-04T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-05T23:00:00+07:00,"Ngày 2025-05-04, HUB_VINHLONG tiếp nhận 6 đơn, tổng 25.1 tấn; 14.1 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-04:HUB_VINHLONG,simulated
NOTE_INTAKE_20250504_HUB_VITHANH,2025-05-04T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-05T23:00:00+07:00,"Ngày 2025-05-04, HUB_VITHANH tiếp nhận 7 đơn, tổng 71.3 tấn; 66.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-04:HUB_VITHANH,simulated
NOTE_INTAKE_20250505_HUB_LONGXUYEN,2025-05-05T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-06T23:00:00+07:00,"Ngày 2025-05-05, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 49.3 tấn; 34.2 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-05:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250505_HUB_SOCTRANG,2025-05-05T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-06T23:00:00+07:00,"Ngày 2025-05-05, HUB_SOCTRANG tiếp nhận 5 đơn, tổng 28.8 tấn; 23.2 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-05:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250505_HUB_VINHLONG,2025-05-05T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-06T23:00:00+07:00,"Ngày 2025-05-05, HUB_VINHLONG tiếp nhận 13 đơn, tổng 88.3 tấn; 81.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-05:HUB_VINHLONG,simulated
NOTE_INTAKE_20250505_HUB_VITHANH,2025-05-05T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-06T23:00:00+07:00,"Ngày 2025-05-05, HUB_VITHANH tiếp nhận 6 đơn, tổng 31.5 tấn; 22.0 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-05:HUB_VITHANH,simulated
NOTE_INTAKE_20250506_HUB_LONGXUYEN,2025-05-06T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-07T23:00:00+07:00,"Ngày 2025-05-06, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 49.9 tấn; 39.6 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-06:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250506_HUB_SOCTRANG,2025-05-06T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-07T23:00:00+07:00,"Ngày 2025-05-06, HUB_SOCTRANG tiếp nhận 10 đơn, tổng 41.4 tấn; 13.3 tấn tương thích đường thủy; 8 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-06:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250506_HUB_VINHLONG,2025-05-06T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2025-05-07T23:00:00+07:00,"Ngày 2025-05-06, HUB_VINHLONG tiếp nhận 2 đơn, tổng 11.2 tấn; 11.2 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-06:HUB_VINHLONG,simulated
NOTE_INTAKE_20250506_HUB_VITHANH,2025-05-06T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2025-05-07T23:00:00+07:00,"Ngày 2025-05-06, HUB_VITHANH tiếp nhận 3 đơn, tổng 27.6 tấn; 27.6 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-06:HUB_VITHANH,simulated
NOTE_INTAKE_20250507_HUB_LONGXUYEN,2025-05-07T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2025-05-08T23:00:00+07:00,"Ngày 2025-05-07, HUB_LONGXUYEN tiếp nhận 2 đơn, tổng 9.1 tấn; 5.7 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-07:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20250507_HUB_SOCTRANG,2025-05-07T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-08T23:00:00+07:00,"Ngày 2025-05-07, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 65.1 tấn; 63.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-07:HUB_SOCTRANG,simulated
NOTE_INTAKE_20250507_HUB_VINHLONG,2025-05-07T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2025-05-08T23:00:00+07:00,"Ngày 2025-05-07, HUB_VINHLONG tiếp nhận 9 đơn, tổng 79.1 tấn; 73.0 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-07:HUB_VINHLONG,simulated
NOTE_INTAKE_20250507_HUB_VITHANH,2025-05-07T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2025-05-08T23:00:00+07:00,"Ngày 2025-05-07, HUB_VITHANH tiếp nhận 7 đơn, tổng 100.8 tấn; 97.2 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2025-05-07:HUB_VITHANH,simulated
