note_id,created_at,hub_id,vehicle_id,note_type,constraint_code,is_blocking,valid_until,note_text,evidence_ref,source_type
NOTE_INTAKE_20240309_HUB_SOCTRANG,2024-03-09T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-10T23:00:00+07:00,"Ngày 2024-03-09, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 14.6 tấn; 2.0 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-09:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240309_HUB_VINHLONG,2024-03-09T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-10T23:00:00+07:00,"Ngày 2024-03-09, HUB_VINHLONG tiếp nhận 5 đơn, tổng 40.8 tấn; 40.8 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-09:HUB_VINHLONG,simulated
NOTE_INTAKE_20240309_HUB_VITHANH,2024-03-09T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-10T23:00:00+07:00,"Ngày 2024-03-09, HUB_VITHANH tiếp nhận 3 đơn, tổng 27.8 tấn; 27.8 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-09:HUB_VITHANH,simulated
NOTE_INTAKE_20240310_HUB_LONGXUYEN,2024-03-10T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2024-03-11T23:00:00+07:00,"Ngày 2024-03-10, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 68.4 tấn; 68.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-10:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240310_HUB_SOCTRANG,2024-03-10T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-11T23:00:00+07:00,"Ngày 2024-03-10, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 33.1 tấn; 22.9 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-10:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240310_HUB_VINHLONG,2024-03-10T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-11T23:00:00+07:00,"Ngày 2024-03-10, HUB_VINHLONG tiếp nhận 7 đơn, tổng 44.8 tấn; 41.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-10:HUB_VINHLONG,simulated
NOTE_INTAKE_20240310_HUB_VITHANH,2024-03-10T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-11T23:00:00+07:00,"Ngày 2024-03-10, HUB_VITHANH tiếp nhận 2 đơn, tổng 10.3 tấn; 10.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-10:HUB_VITHANH,simulated
NOTE_INTAKE_20240311_HUB_LONGXUYEN,2024-03-11T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-12T23:00:00+07:00,"Ngày 2024-03-11, HUB_LONGXUYEN tiếp nhận 12 đơn, tổng 102.3 tấn; 98.5 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-11:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240311_HUB_SOCTRANG,2024-03-11T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-12T23:00:00+07:00,"Ngày 2024-03-11, HUB_SOCTRANG tiếp nhận 11 đơn, tổng 49.5 tấn; 37.5 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-11:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240311_HUB_VINHLONG,2024-03-11T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-12T23:00:00+07:00,"Ngày 2024-03-11, HUB_VINHLONG tiếp nhận 7 đơn, tổng 34.7 tấn; 31.2 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-11:HUB_VINHLONG,simulated
NOTE_INTAKE_20240311_HUB_VITHANH,2024-03-11T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-12T23:00:00+07:00,"Ngày 2024-03-11, HUB_VITHANH tiếp nhận 8 đơn, tổng 60.4 tấn; 60.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-11:HUB_VITHANH,simulated
NOTE_INTAKE_20240312_HUB_LONGXUYEN,2024-03-12T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2024-03-13T23:00:00+07:00,"Ngày 2024-03-12, HUB_LONGXUYEN tiếp nhận 6 đơn, tổng 38.9 tấn; 38.9 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-12:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240312_HUB_SOCTRANG,2024-03-12T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-13T23:00:00+07:00,"Ngày 2024-03-12, HUB_SOCTRANG tiếp nhận 9 đơn, tổng 53.5 tấn; 45.2 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-12:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240312_HUB_VINHLONG,2024-03-12T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-13T23:00:00+07:00,"Ngày 2024-03-12, HUB_VINHLONG tiếp nhận 6 đơn, tổng 44.1 tấn; 40.4 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-12:HUB_VINHLONG,simulated
NOTE_INTAKE_20240312_HUB_VITHANH,2024-03-12T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-13T23:00:00+07:00,"Ngày 2024-03-12, HUB_VITHANH tiếp nhận 4 đơn, tổng 25.5 tấn; 25.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-12:HUB_VITHANH,simulated
NOTE_INTAKE_20240313_HUB_LONGXUYEN,2024-03-13T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-14T23:00:00+07:00,"Ngày 2024-03-13, HUB_LONGXUYEN tiếp nhận 10 đơn, tổng 102.3 tấn; 91.1 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-13:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240313_HUB_SOCTRANG,2024-03-13T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-14T23:00:00+07:00,"Ngày 2024-03-13, HUB_SOCTRANG tiếp nhận 13 đơn, tổng 99.3 tấn; 77.8 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-13:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240313_HUB_VINHLONG,2024-03-13T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-14T23:00:00+07:00,"Ngày 2024-03-13, HUB_VINHLONG tiếp nhận 6 đơn, tổng 31.5 tấn; 31.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-13:HUB_VINHLONG,simulated
NOTE_INTAKE_20240313_HUB_VITHANH,2024-03-13T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-14T23:00:00+07:00,"Ngày 2024-03-13, HUB_VITHANH tiếp nhận 9 đơn, tổng 94.2 tấn; 90.8 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-13:HUB_VITHANH,simulated
NOTE_INTAKE_20240314_HUB_LONGXUYEN,2024-03-14T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2024-03-15T23:00:00+07:00,"Ngày 2024-03-14, HUB_LONGXUYEN tiếp nhận 3 đơn, tổng 14.4 tấn; 14.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-14:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240314_HUB_SOCTRANG,2024-03-14T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-15T23:00:00+07:00,"Ngày 2024-03-14, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 50.0 tấn; 44.9 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-14:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240314_HUB_VINHLONG,2024-03-14T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-15T23:00:00+07:00,"Ngày 2024-03-14, HUB_VINHLONG tiếp nhận 6 đơn, tổng 37.8 tấn; 32.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-14:HUB_VINHLONG,simulated
NOTE_INTAKE_20240314_HUB_VITHANH,2024-03-14T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-15T23:00:00+07:00,"Ngày 2024-03-14, HUB_VITHANH tiếp nhận 6 đơn, tổng 28.0 tấn; 22.2 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-14:HUB_VITHANH,simulated
NOTE_INTAKE_20240315_HUB_LONGXUYEN,2024-03-15T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-16T23:00:00+07:00,"Ngày 2024-03-15, HUB_LONGXUYEN tiếp nhận 12 đơn, tổng 91.9 tấn; 73.8 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-15:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240315_HUB_SOCTRANG,2024-03-15T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-16T23:00:00+07:00,"Ngày 2024-03-15, HUB_SOCTRANG tiếp nhận 10 đơn, tổng 51.2 tấn; 38.6 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-15:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240315_HUB_VINHLONG,2024-03-15T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-16T23:00:00+07:00,"Ngày 2024-03-15, HUB_VINHLONG tiếp nhận 10 đơn, tổng 74.5 tấn; 74.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-15:HUB_VINHLONG,simulated
NOTE_INTAKE_20240315_HUB_VITHANH,2024-03-15T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-16T23:00:00+07:00,"Ngày 2024-03-15, HUB_VITHANH tiếp nhận 9 đơn, tổng 44.7 tấn; 41.7 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-15:HUB_VITHANH,simulated
NOTE_INTAKE_20240316_HUB_LONGXUYEN,2024-03-16T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-17T23:00:00+07:00,"Ngày 2024-03-16, HUB_LONGXUYEN tiếp nhận 6 đơn, tổng 51.5 tấn; 47.4 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-16:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240316_HUB_SOCTRANG,2024-03-16T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-17T23:00:00+07:00,"Ngày 2024-03-16, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 24.2 tấn; 14.1 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-16:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240316_HUB_VINHLONG,2024-03-16T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-17T23:00:00+07:00,"Ngày 2024-03-16, HUB_VINHLONG tiếp nhận 6 đơn, tổng 34.7 tấn; 34.7 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-16:HUB_VINHLONG,simulated
NOTE_INTAKE_20240316_HUB_VITHANH,2024-03-16T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-17T23:00:00+07:00,"Ngày 2024-03-16, HUB_VITHANH tiếp nhận 5 đơn, tổng 92.5 tấn; 92.5 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-16:HUB_VITHANH,simulated
NOTE_INTAKE_20240317_HUB_LONGXUYEN,2024-03-17T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-18T23:00:00+07:00,"Ngày 2024-03-17, HUB_LONGXUYEN tiếp nhận 6 đơn, tổng 31.2 tấn; 26.6 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-17:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240317_HUB_SOCTRANG,2024-03-17T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-18T23:00:00+07:00,"Ngày 2024-03-17, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 25.9 tấn; 15.4 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-17:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240317_HUB_VINHLONG,2024-03-17T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-18T23:00:00+07:00,"Ngày 2024-03-17, HUB_VINHLONG tiếp nhận 4 đơn, tổng 20.4 tấn; 20.4 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-17:HUB_VINHLONG,simulated
NOTE_INTAKE_20240317_HUB_VITHANH,2024-03-17T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-18T23:00:00+07:00,"Ngày 2024-03-17, HUB_VITHANH tiếp nhận 1 đơn, tổng 25.1 tấn; 25.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-17:HUB_VITHANH,simulated
NOTE_INTAKE_20240318_HUB_LONGXUYEN,2024-03-18T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2024-03-19T23:00:00+07:00,"Ngày 2024-03-18, HUB_LONGXUYEN tiếp nhận 8 đơn, tổng 58.1 tấn; 58.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-18:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240318_HUB_SOCTRANG,2024-03-18T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2024-03-19T23:00:00+07:00,"Ngày 2024-03-18, HUB_SOCTRANG tiếp nhận 1 đơn, tổng 4.7 tấn; 4.7 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-18:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240318_HUB_VINHLONG,2024-03-18T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-19T23:00:00+07:00,"Ngày 2024-03-18, HUB_VINHLONG tiếp nhận 4 đơn, tổng 25.1 tấn; 21.1 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-18:HUB_VINHLONG,simulated
NOTE_INTAKE_20240318_HUB_VITHANH,2024-03-18T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-19T23:00:00+07:00,"Ngày 2024-03-18, HUB_VITHANH tiếp nhận 7 đơn, tổng 48.6 tấn; 42.2 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-18:HUB_VITHANH,simulated
NOTE_INTAKE_20240319_HUB_LONGXUYEN,2024-03-19T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-20T23:00:00+07:00,"Ngày 2024-03-19, HUB_LONGXUYEN tiếp nhận 7 đơn, tổng 55.3 tấn; 37.0 tấn tương thích đường thủy; 5 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-19:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240319_HUB_SOCTRANG,2024-03-19T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2024-03-20T23:00:00+07:00,"Ngày 2024-03-19, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 38.0 tấn; 38.0 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-19:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240319_HUB_VINHLONG,2024-03-19T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-20T23:00:00+07:00,"Ngày 2024-03-19, HUB_VINHLONG tiếp nhận 7 đơn, tổng 40.1 tấn; 40.1 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-19:HUB_VINHLONG,simulated
NOTE_INTAKE_20240319_HUB_VITHANH,2024-03-19T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-20T23:00:00+07:00,"Ngày 2024-03-19, HUB_VITHANH tiếp nhận 6 đơn, tổng 56.5 tấn; 47.5 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-19:HUB_VITHANH,simulated
NOTE_INTAKE_20240320_HUB_LONGXUYEN,2024-03-20T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-21T23:00:00+07:00,"Ngày 2024-03-20, HUB_LONGXUYEN tiếp nhận 5 đơn, tổng 24.6 tấn; 17.6 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-20:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240320_HUB_SOCTRANG,2024-03-20T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-21T23:00:00+07:00,"Ngày 2024-03-20, HUB_SOCTRANG tiếp nhận 5 đơn, tổng 26.7 tấn; 21.8 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-20:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240320_HUB_VINHLONG,2024-03-20T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-21T23:00:00+07:00,"Ngày 2024-03-20, HUB_VINHLONG tiếp nhận 6 đơn, tổng 23.3 tấn; 22.0 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-20:HUB_VINHLONG,simulated
NOTE_INTAKE_20240320_HUB_VITHANH,2024-03-20T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-21T23:00:00+07:00,"Ngày 2024-03-20, HUB_VITHANH tiếp nhận 7 đơn, tổng 72.7 tấn; 66.6 tấn tương thích đường thủy; 2 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-20:HUB_VITHANH,simulated
NOTE_INTAKE_20240321_HUB_LONGXUYEN,2024-03-21T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,NONE,False,2024-03-22T23:00:00+07:00,"Ngày 2024-03-21, HUB_LONGXUYEN tiếp nhận 4 đơn, tổng 34.7 tấn; 34.7 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-21:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240321_HUB_SOCTRANG,2024-03-21T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,NONE,False,2024-03-22T23:00:00+07:00,"Ngày 2024-03-21, HUB_SOCTRANG tiếp nhận 7 đơn, tổng 51.2 tấn; 51.2 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-21:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240321_HUB_VINHLONG,2024-03-21T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-22T23:00:00+07:00,"Ngày 2024-03-21, HUB_VINHLONG tiếp nhận 5 đơn, tổng 30.6 tấn; 30.6 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-21:HUB_VINHLONG,simulated
NOTE_INTAKE_20240321_HUB_VITHANH,2024-03-21T23:00:00+07:00,HUB_VITHANH,,daily_intake,NONE,False,2024-03-22T23:00:00+07:00,"Ngày 2024-03-21, HUB_VITHANH tiếp nhận 6 đơn, tổng 51.3 tấn; 51.3 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-21:HUB_VITHANH,simulated
NOTE_INTAKE_20240322_HUB_LONGXUYEN,2024-03-22T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-23T23:00:00+07:00,"Ngày 2024-03-22, HUB_LONGXUYEN tiếp nhận 10 đơn, tổng 63.0 tấn; 51.1 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-22:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240322_HUB_SOCTRANG,2024-03-22T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-23T23:00:00+07:00,"Ngày 2024-03-22, HUB_SOCTRANG tiếp nhận 6 đơn, tổng 18.8 tấn; 5.5 tấn tương thích đường thủy; 4 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-22:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240322_HUB_VINHLONG,2024-03-22T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-23T23:00:00+07:00,"Ngày 2024-03-22, HUB_VINHLONG tiếp nhận 4 đơn, tổng 23.2 tấn; 23.2 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-22:HUB_VINHLONG,simulated
NOTE_INTAKE_20240322_HUB_VITHANH,2024-03-22T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-23T23:00:00+07:00,"Ngày 2024-03-22, HUB_VITHANH tiếp nhận 7 đơn, tổng 52.1 tấn; 49.9 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-22:HUB_VITHANH,simulated
NOTE_INTAKE_20240323_HUB_LONGXUYEN,2024-03-23T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-24T23:00:00+07:00,"Ngày 2024-03-23, HUB_LONGXUYEN tiếp nhận 2 đơn, tổng 11.8 tấn; 5.6 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-23:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240323_HUB_SOCTRANG,2024-03-23T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-24T23:00:00+07:00,"Ngày 2024-03-23, HUB_SOCTRANG tiếp nhận 5 đơn, tổng 30.5 tấn; 26.9 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-23:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240323_HUB_VINHLONG,2024-03-23T23:00:00+07:00,HUB_VINHLONG,,daily_intake,NONE,False,2024-03-24T23:00:00+07:00,"Ngày 2024-03-23, HUB_VINHLONG tiếp nhận 5 đơn, tổng 28.7 tấn; 28.7 tấn tương thích đường thủy; 0 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-23:HUB_VINHLONG,simulated
NOTE_INTAKE_20240323_HUB_VITHANH,2024-03-23T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-24T23:00:00+07:00,"Ngày 2024-03-23, HUB_VITHANH tiếp nhận 8 đơn, tổng 48.2 tấn; 36.7 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-23:HUB_VITHANH,simulated
NOTE_INTAKE_20240324_HUB_LONGXUYEN,2024-03-24T23:00:00+07:00,HUB_LONGXUYEN,,daily_intake,DEADLINE_PRESSURE,False,2024-03-25T23:00:00+07:00,"Ngày 2024-03-24, HUB_LONGXUYEN tiếp nhận 5 đơn, tổng 31.3 tấn; 18.7 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-24:HUB_LONGXUYEN,simulated
NOTE_INTAKE_20240324_HUB_SOCTRANG,2024-03-24T23:00:00+07:00,HUB_SOCTRANG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-25T23:00:00+07:00,"Ngày 2024-03-24, HUB_SOCTRANG tiếp nhận 4 đơn, tổng 32.5 tấn; 30.3 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-24:HUB_SOCTRANG,simulated
NOTE_INTAKE_20240324_HUB_VINHLONG,2024-03-24T23:00:00+07:00,HUB_VINHLONG,,daily_intake,DEADLINE_PRESSURE,False,2024-03-25T23:00:00+07:00,"Ngày 2024-03-24, HUB_VINHLONG tiếp nhận 7 đơn, tổng 33.0 tấn; 24.3 tấn tương thích đường thủy; 3 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-24:HUB_VINHLONG,simulated
NOTE_INTAKE_20240324_HUB_VITHANH,2024-03-24T23:00:00+07:00,HUB_VITHANH,,daily_intake,DEADLINE_PRESSURE,False,2024-03-25T23:00:00+07:00,"Ngày 2024-03-24, HUB_VITHANH tiếp nhận 3 đơn, tổng 30.2 tấn; 26.5 tấn tương thích đường thủy; 1 đơn priority 4–5. Đây là ghi chú quan sát, không phải route recommendation.",orders:2024-03-24:HUB_VITHANH,simulated
